subset,model,seed,window_size,max_rul,trigger_column,lead_time,maintenance_rate,early_maintenance_rate,late_maintenance_rate,missed_critical_rate,expected_cost,oracle_expected_cost,decision_regret,policy,cost_scenario,preventive_cost,early_cost_per_cycle,late_cost,missed_critical_cost,critical_threshold
FD004,gru_safety_mse,43,30,130,y_pred,30.0,0.21774193548387097,0.036290322580645164,0.03225806451612903,0.03225806451612903,1.8405645161290323,0.21370967741935484,1.6268548387096773,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,gru_safety_mse,43,30,130,y_pred,50.0,0.31451612903225806,0.03225806451612903,0.04032258064516129,0.004032258064516129,0.8937096774193549,0.3225806451612903,0.5711290322580646,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,gru_safety_mse,44,30,130,y_pred,10.0,0.024193548387096774,0.012096774193548387,0.04435483870967742,0.18951612903225806,8.049758064516128,0.056451612903225805,7.993306451612903,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,gru_safety_mse,44,30,130,y_pred,20.0,0.125,0.016129032258064516,0.05241935483870968,0.09274193548387097,4.360322580645161,0.16129032258064516,4.199032258064515,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,gru_safety_mse,44,30,130,y_pred,30.0,0.1935483870967742,0.020161290322580645,0.04032258064516129,0.04032258064516129,2.211209677419355,0.21370967741935484,1.9975,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,gru_safety_mse,44,30,130,y_pred,50.0,0.2903225806451613,0.016129032258064516,0.04838709677419355,0.008064516129032258,1.1020967741935486,0.3225806451612903,0.7795161290322581,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,random_forest,42,30,130,y_pred,10.0,0.016129032258064516,0.004032258064516129,0.04435483870967742,0.1975806451612903,8.363306451612903,0.056451612903225805,8.306854838709677,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,random_forest,42,30,130,y_pred,20.0,0.10483870967741936,0.0,0.056451612903225805,0.10887096774193548,5.024193548387097,0.16129032258064516,4.862903225806452,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,random_forest,42,30,130,y_pred,30.0,0.1693548387096774,0.016129032258064516,0.06048387096774194,0.06048387096774194,3.194838709677419,0.21370967741935484,2.9811290322580644,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,random_forest,42,30,130,y_pred,50.0,0.28225806451612906,0.020161290322580645,0.06048387096774194,0.016129032258064516,1.5388709677419354,0.3225806451612903,1.2162903225806452,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,random_forest,43,30,130,y_pred,10.0,0.036290322580645164,0.004032258064516129,0.024193548387096774,0.1774193548387097,7.375403225806451,0.056451612903225805,7.318951612903225,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,random_forest,43,30,130,y_pred,20.0,0.10080645161290322,0.0,0.06048387096774194,0.11290322580645161,5.221774193548387,0.16129032258064516,5.060483870967742,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,random_forest,43,30,130,y_pred,30.0,0.18548387096774194,0.016129032258064516,0.04435483870967742,0.04435483870967742,2.4045161290322583,0.21370967741935484,2.1908064516129033,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,random_forest,43,30,130,y_pred,50.0,0.2782258064516129,0.016129032258064516,0.06048387096774194,0.020161290322580645,1.695725806451613,0.3225806451612903,1.3731451612903227,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,random_forest,44,30,130,y_pred,10.0,0.020161290322580645,0.004032258064516129,0.04032258064516129,0.1935483870967742,8.165483870967742,0.056451612903225805,8.109032258064516,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,random_forest,44,30,130,y_pred,20.0,0.0967741935483871,0.0,0.06451612903225806,0.11693548387096774,5.419354838709677,0.16129032258064516,5.258064516129032,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,random_forest,44,30,130,y_pred,30.0,0.16532258064516128,0.004032258064516129,0.05241935483870968,0.05241935483870968,2.786854838709677,0.21370967741935484,2.5731451612903227,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,random_forest,44,30,130,y_pred,50.0,0.2701612903225806,0.012096774193548387,0.06451612903225806,0.016129032258064516,1.5667741935483874,0.3225806451612903,1.244193548387097,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,ridge,42,30,130,y_pred,10.0,0.04838709677419355,0.028225806451612902,0.036290322580645164,0.16532258064516128,7.027016129032258,0.056451612903225805,6.970564516129032,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,ridge,42,30,130,y_pred,20.0,0.0846774193548387,0.008064516129032258,0.0846774193548387,0.13306451612903225,6.2555645161290325,0.16129032258064516,6.0942741935483875,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,ridge,42,30,130,y_pred,30.0,0.11290322580645161,0.008064516129032258,0.10887096774193548,0.10887096774193548,5.557177419354838,0.21370967741935484,5.343467741935483,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,ridge,42,30,130,y_pred,50.0,0.18951612903225806,0.004032258064516129,0.13709677419354838,0.04838709677419355,3.496532258064516,0.3225806451612903,3.1739516129032257,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,ridge,43,30,130,y_pred,10.0,0.04838709677419355,0.024193548387096774,0.03225806451612903,0.16532258064516128,6.986290322580645,0.056451612903225805,6.929838709677419,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,ridge,43,30,130,y_pred,20.0,0.09274193548387097,0.008064516129032258,0.07661290322580645,0.125,5.8604032258064525,0.16129032258064516,5.6991129032258065,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,ridge,43,30,130,y_pred,30.0,0.11693548387096774,0.008064516129032258,0.10483870967741936,0.10483870967741936,5.359596774193547,0.21370967741935484,5.145887096774193,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,ridge,43,30,130,y_pred,50.0,0.20161290322580644,0.004032258064516129,0.125,0.036290322580645164,2.903790322580645,0.3225806451612903,2.5812096774193547,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,ridge,44,30,130,y_pred,10.0,0.036290322580645164,0.016129032258064516,0.036290322580645164,0.1774193548387097,7.497258064516129,0.056451612903225805,7.440806451612903,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,ridge,44,30,130,y_pred,20.0,0.08870967741935484,0.008064516129032258,0.08064516129032258,0.12903225806451613,6.0579838709677425,0.16129032258064516,5.8966935483870975,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,ridge,44,30,130,y_pred,30.0,0.12096774193548387,0.008064516129032258,0.10080645161290322,0.10080645161290322,5.162016129032257,0.21370967741935484,4.948306451612902,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,ridge,44,30,130,y_pred,50.0,0.1935483870967742,0.004032258064516129,0.13306451612903225,0.04435483870967742,3.2989516129032257,0.3225806451612903,2.976370967741935,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,tcn,42,30,130,y_pred,10.0,0.0,0.0,0.056451612903225805,0.21370967741935484,9.112903225806452,0.056451612903225805,9.056451612903226,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,tcn,42,30,130,y_pred,20.0,0.06451612903225806,0.008064516129032258,0.10483870967741936,0.14919354838709678,7.080967741935484,0.16129032258064516,6.919677419354838,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,tcn,42,30,130,y_pred,30.0,0.16129032258064516,0.012096774193548387,0.06451612903225806,0.06451612903225806,3.387903225806452,0.21370967741935484,3.174193548387097,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,tcn,42,30,130,y_pred,50.0,0.3064516129032258,0.020161290322580645,0.036290322580645164,0.004032258064516129,0.8366935483870968,0.3225806451612903,0.5141129032258065,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,tcn,43,30,130,y_pred,10.0,0.008064516129032258,0.004032258064516129,0.05241935483870968,0.2056451612903226,8.758467741935483,0.056451612903225805,8.702016129032257,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,tcn,43,30,130,y_pred,20.0,0.13709677419354838,0.020161290322580645,0.04435483870967742,0.0846774193548387,3.970564516129032,0.16129032258064516,3.809274193548387,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,tcn,43,30,130,y_pred,30.0,0.20967741935483872,0.028225806451612902,0.03225806451612903,0.03225806451612903,1.8277419354838709,0.21370967741935484,1.6140322580645161,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,tcn,43,30,130,y_pred,50.0,0.31451612903225806,0.024193548387096774,0.03225806451612903,0.004032258064516129,0.8087096774193548,0.3225806451612903,0.48612903225806453,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,tcn,44,30,130,y_pred,10.0,0.008064516129032258,0.004032258064516129,0.05241935483870968,0.2056451612903226,8.758306451612903,0.056451612903225805,8.701854838709677,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,tcn,44,30,130,y_pred,20.0,0.11290322580645161,0.012096774193548387,0.06048387096774194,0.10483870967741936,4.912983870967742,0.16129032258064516,4.751693548387097,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,tcn,44,30,130,y_pred,30.0,0.1814516129032258,0.016129032258064516,0.04838709677419355,0.04838709677419355,2.6020967741935483,0.21370967741935484,2.3883870967741934,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD004,tcn,44,30,130,y_pred,50.0,0.31451612903225806,0.024193548387096774,0.03225806451612903,0.004032258064516129,0.8060483870967742,0.3225806451612903,0.4834677419354839,mean,high_missed,1.0,0.02,10.0,40.0,30.0
FD001,cnn,42,30,130,y_pred,10.0,0.04,0.02,0.05,0.21,4.7425,0.07,4.6725,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,cnn,42,30,130,y_pred,20.0,0.17,0.03,0.02,0.09,2.1835,0.16,2.0235,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,cnn,42,30,130,y_pred,30.0,0.18,0.01,0.08,0.08,2.5839999999999996,0.25,2.334,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,cnn,42,30,130,y_pred,50.0,0.22,0.01,0.12,0.05,2.4375,0.33,2.1075,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,cnn,43,30,130,y_pred,10.0,0.05,0.01,0.03,0.2,4.3505,0.07,4.2805,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,cnn,43,30,130,y_pred,20.0,0.13,0.02,0.05,0.13,3.2395000000000005,0.16,3.0795000000000003,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,cnn,43,30,130,y_pred,30.0,0.19,0.01,0.07,0.07,2.294,0.25,2.044,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,cnn,43,30,130,y_pred,50.0,0.29,0.02,0.06,0.04,1.7094999999999998,0.33,1.3795,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,cnn,44,30,130,y_pred,10.0,0.0,0.0,0.07,0.25,5.7,0.07,5.63,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,cnn,44,30,130,y_pred,20.0,0.07,0.0,0.09,0.18,4.57,0.16,4.41,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,cnn,44,30,130,y_pred,30.0,0.12,0.01,0.14,0.14,4.324,0.25,4.074,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,cnn,44,30,130,y_pred,50.0,0.22,0.01,0.12,0.07,2.8375,0.33,2.5075,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gradient_boosting,42,30,130,y_pred,10.0,0.04,0.0,0.03,0.21,4.54,0.07,4.47,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gradient_boosting,42,30,130,y_pred,20.0,0.13,0.01,0.04,0.12,2.9305000000000003,0.16,2.7705,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gradient_boosting,42,30,130,y_pred,30.0,0.23,0.01,0.03,0.03,1.1320000000000001,0.25,0.882,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gradient_boosting,42,30,130,y_pred,50.0,0.33,0.03,0.03,0.0,0.659,0.33,0.32899999999999996,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gradient_boosting,43,30,130,y_pred,10.0,0.04,0.0,0.03,0.21,4.54,0.07,4.47,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gradient_boosting,43,30,130,y_pred,20.0,0.14,0.02,0.04,0.11,2.741,0.16,2.5810000000000004,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gradient_boosting,43,30,130,y_pred,30.0,0.23,0.0,0.02,0.02,0.83,0.25,0.58,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gradient_boosting,43,30,130,y_pred,50.0,0.33,0.03,0.03,0.0,0.659,0.33,0.32899999999999996,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gradient_boosting,44,30,130,y_pred,10.0,0.05,0.0,0.02,0.2,4.25,0.07,4.18,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gradient_boosting,44,30,130,y_pred,20.0,0.12,0.02,0.06,0.13,3.321,0.16,3.161,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gradient_boosting,44,30,130,y_pred,30.0,0.23,0.01,0.03,0.03,1.1320000000000001,0.25,0.882,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gradient_boosting,44,30,130,y_pred,50.0,0.32,0.02,0.03,0.0,0.6315000000000001,0.33,0.3015,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru,42,30,130,y_pred,10.0,0.06,0.0,0.01,0.19,3.96,0.07,3.89,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru,42,30,130,y_pred,20.0,0.14,0.02,0.04,0.11,2.741,0.16,2.5810000000000004,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru,42,30,130,y_pred,30.0,0.23,0.02,0.04,0.04,1.4360000000000002,0.25,1.186,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru,42,30,130,y_pred,50.0,0.32,0.02,0.03,0.0,0.6395000000000001,0.33,0.3095,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru,43,30,130,y_pred,10.0,0.08,0.01,0.0,0.17,3.4805,0.07,3.4105000000000003,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru,43,30,130,y_pred,20.0,0.16,0.03,0.03,0.1,2.47,0.16,2.31,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru,43,30,130,y_pred,30.0,0.23,0.02,0.04,0.04,1.4360000000000002,0.25,1.186,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru,43,30,130,y_pred,50.0,0.31,0.02,0.04,0.0,0.7295,0.33,0.3995,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru,44,30,130,y_pred,10.0,0.05,0.01,0.03,0.2,4.3505,0.07,4.2805,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru,44,30,130,y_pred,20.0,0.16,0.02,0.02,0.09,2.161,0.16,2.001,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru,44,30,130,y_pred,30.0,0.2,0.01,0.06,0.06,2.004,0.25,1.754,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru,44,30,130,y_pred,50.0,0.32,0.02,0.03,0.0,0.6395000000000001,0.33,0.3095,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru_safety_mse,42,30,130,y_pred,10.0,0.05,0.0,0.02,0.2,4.25,0.07,4.18,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru_safety_mse,42,30,130,y_pred,20.0,0.14,0.01,0.03,0.11,2.6405000000000003,0.16,2.4805,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru_safety_mse,42,30,130,y_pred,30.0,0.25,0.02,0.02,0.02,0.856,0.25,0.606,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru_safety_mse,42,30,130,y_pred,50.0,0.32,0.01,0.02,0.0,0.522,0.33,0.192,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru_safety_mse,43,30,130,y_pred,10.0,0.03,0.0,0.04,0.22,4.83,0.07,4.76,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru_safety_mse,43,30,130,y_pred,20.0,0.12,0.01,0.05,0.13,3.2205,0.16,3.0605,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru_safety_mse,43,30,130,y_pred,30.0,0.24,0.02,0.03,0.03,1.146,0.25,0.8959999999999999,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru_safety_mse,43,30,130,y_pred,50.0,0.35,0.03,0.01,0.0,0.479,0.33,0.149,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru_safety_mse,44,30,130,y_pred,10.0,0.08,0.01,0.0,0.17,3.4805,0.07,3.4105000000000003,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru_safety_mse,44,30,130,y_pred,20.0,0.14,0.02,0.04,0.11,2.741,0.16,2.5810000000000004,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru_safety_mse,44,30,130,y_pred,30.0,0.24,0.02,0.03,0.03,1.146,0.25,0.8959999999999999,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,gru_safety_mse,44,30,130,y_pred,50.0,0.35,0.03,0.01,0.0,0.479,0.33,0.149,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,lstm,42,30,130,y_pred,10.0,0.04,0.01,0.04,0.21,4.6405,0.07,4.5705,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,lstm,42,30,130,y_pred,20.0,0.14,0.0,0.02,0.11,2.54,0.16,2.38,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,lstm,42,30,130,y_pred,30.0,0.24,0.02,0.03,0.03,1.146,0.25,0.8959999999999999,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,lstm,42,30,130,y_pred,50.0,0.31,0.02,0.04,0.0,0.7215,0.33,0.39149999999999996,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,lstm,43,30,130,y_pred,10.0,0.01,0.0,0.06,0.24,5.41,0.07,5.34,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,lstm,43,30,130,y_pred,20.0,0.12,0.0,0.04,0.13,3.12,0.16,2.96,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,lstm,43,30,130,y_pred,30.0,0.2,0.01,0.06,0.06,2.004,0.25,1.754,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,lstm,43,30,130,y_pred,50.0,0.33,0.03,0.03,0.0,0.659,0.33,0.32899999999999996,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,lstm,44,30,130,y_pred,10.0,0.03,0.01,0.05,0.22,4.9305,0.07,4.8605,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,lstm,44,30,130,y_pred,20.0,0.17,0.02,0.01,0.09,2.0795,0.16,1.9195,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,lstm,44,30,130,y_pred,30.0,0.21,0.01,0.05,0.05,1.714,0.25,1.464,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,lstm,44,30,130,y_pred,50.0,0.32,0.02,0.03,0.0,0.6395000000000001,0.33,0.3095,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,random_forest,42,30,130,y_pred,10.0,0.05,0.0,0.02,0.2,4.25,0.07,4.18,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,random_forest,42,30,130,y_pred,20.0,0.13,0.01,0.04,0.12,2.9305000000000003,0.16,2.7705,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,random_forest,42,30,130,y_pred,30.0,0.2,0.01,0.06,0.06,2.004,0.25,1.754,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,random_forest,42,30,130,y_pred,50.0,0.3,0.02,0.05,0.0,0.8270000000000001,0.33,0.49700000000000005,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,random_forest,43,30,130,y_pred,10.0,0.05,0.0,0.02,0.2,4.25,0.07,4.18,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,random_forest,43,30,130,y_pred,20.0,0.11,0.01,0.06,0.14,3.5105,0.16,3.3505000000000003,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,random_forest,43,30,130,y_pred,30.0,0.21,0.01,0.05,0.05,1.714,0.25,1.464,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,random_forest,43,30,130,y_pred,50.0,0.31,0.02,0.04,0.0,0.737,0.33,0.40700000000000003,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,random_forest,44,30,130,y_pred,10.0,0.04,0.0,0.03,0.21,4.54,0.07,4.47,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,random_forest,44,30,130,y_pred,20.0,0.14,0.02,0.04,0.11,2.741,0.16,2.5810000000000004,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,random_forest,44,30,130,y_pred,30.0,0.21,0.01,0.05,0.05,1.714,0.25,1.464,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,random_forest,44,30,130,y_pred,50.0,0.3,0.02,0.05,0.0,0.8270000000000001,0.33,0.49700000000000005,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,ridge,42,30,130,y_pred,10.0,0.07,0.0,0.0,0.18,3.67,0.07,3.6,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,ridge,42,30,130,y_pred,20.0,0.1,0.0,0.06,0.15,3.7,0.16,3.54,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,ridge,42,30,130,y_pred,30.0,0.14,0.0,0.11,0.11,3.44,0.25,3.19,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,ridge,42,30,130,y_pred,50.0,0.25,0.0,0.08,0.0,1.05,0.33,0.72,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,ridge,43,30,130,y_pred,10.0,0.07,0.0,0.0,0.18,3.67,0.07,3.6,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,ridge,43,30,130,y_pred,20.0,0.1,0.0,0.06,0.15,3.7,0.16,3.54,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,ridge,43,30,130,y_pred,30.0,0.14,0.0,0.11,0.11,3.44,0.25,3.19,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,ridge,43,30,130,y_pred,50.0,0.27,0.0,0.06,0.0,0.87,0.33,0.54,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,ridge,44,30,130,y_pred,10.0,0.06,0.0,0.01,0.19,3.96,0.07,3.89,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,ridge,44,30,130,y_pred,20.0,0.1,0.0,0.06,0.15,3.7,0.16,3.54,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,ridge,44,30,130,y_pred,30.0,0.14,0.0,0.11,0.11,3.44,0.25,3.19,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,ridge,44,30,130,y_pred,50.0,0.26,0.0,0.07,0.0,0.96,0.33,0.63,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,tcn,42,30,130,y_pred,10.0,0.03,0.0,0.04,0.22,4.83,0.07,4.76,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,tcn,42,30,130,y_pred,20.0,0.15,0.01,0.02,0.1,2.3505000000000003,0.16,2.1905,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,tcn,42,30,130,y_pred,30.0,0.19,0.01,0.07,0.07,2.294,0.25,2.044,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,tcn,42,30,130,y_pred,50.0,0.31,0.02,0.04,0.01,0.9295,0.33,0.5995,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,tcn,43,30,130,y_pred,10.0,0.06,0.01,0.02,0.19,4.0605,0.07,3.9905,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,tcn,43,30,130,y_pred,20.0,0.16,0.02,0.02,0.1,2.3695,0.16,2.2095,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,tcn,43,30,130,y_pred,30.0,0.2,0.01,0.06,0.06,2.004,0.25,1.754,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,tcn,43,30,130,y_pred,50.0,0.29,0.02,0.06,0.01,1.1095,0.33,0.7795000000000001,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,tcn,44,30,130,y_pred,10.0,0.07,0.01,0.01,0.18,3.7705,0.07,3.7005,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,tcn,44,30,130,y_pred,20.0,0.15,0.01,0.02,0.11,2.559,0.16,2.399,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,tcn,44,30,130,y_pred,30.0,0.2,0.01,0.06,0.06,2.004,0.25,1.754,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD001,tcn,44,30,130,y_pred,50.0,0.32,0.02,0.03,0.0,0.6395000000000001,0.33,0.3095,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD002,gradient_boosting,42,30,130,y_pred,10.0,0.05405405405405406,0.02702702702702703,0.05791505791505792,0.18146718146718147,4.268532818532818,0.08494208494208494,4.183590733590734,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD002,gradient_boosting,42,30,130,y_pred,20.0,0.138996138996139,0.003861003861003861,0.0694980694980695,0.10038610038610038,2.8438223938223937,0.20463320463320464,2.639189189189189,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD002,gradient_boosting,42,30,130,y_pred,30.0,0.1969111969111969,0.015444015444015444,0.05405405405405406,0.05405405405405406,1.8227799227799226,0.23552123552123552,1.5872586872586871,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD002,gradient_boosting,42,30,130,y_pred,50.0,0.2972972972972973,0.02702702702702703,0.0694980694980695,0.011583011583011582,1.2333976833976834,0.33976833976833976,0.8936293436293435,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD002,gradient_boosting,43,30,130,y_pred,10.0,0.06177606177606178,0.02702702702702703,0.05019305019305019,0.17374517374517376,4.045945945945945,0.08494208494208494,3.9610038610038605,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD002,gradient_boosting,43,30,130,y_pred,20.0,0.13513513513513514,0.003861003861003861,0.07335907335907337,0.10424710424710425,2.9557915057915056,0.20463320463320464,2.751158301158301,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD002,gradient_boosting,43,30,130,y_pred,30.0,0.20463320463320464,0.015444015444015444,0.04633204633204633,0.04633204633204633,1.6050193050193047,0.23552123552123552,1.3694980694980694,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
FD002,gradient_boosting,43,30,130,y_pred,50.0,0.2972972972972973,0.02702702702702703,0.0694980694980695,0.011583011583011582,1.2333976833976834,0.33976833976833976,0.8936293436293435,mean,early_penalty,1.0,0.05,10.0,20.0,30.0
